Datetime,Conversation ID,Tweet ID,Text,Likes,Retweets,Replies,Language,Media,Username,User Description,User Image
2022-03-17 11:19:24+00:00,1504417112353386496,1504417112353386496,"Just 1 more week until #MVFW 🥳

The 7 day countdown to Boson Portal Fashion District launch has officially started and we're hype to have top brands adopting @BosonProtocol tech to enable the sale of physical items as #NFTs 🪄📦

🗓️24-27th March 
👉https://t.co/W9xSw2v9bl https://t.co/8aonFZbk4p",88,5,2,en,"[Gif(thumbnailUrl='https://pbs.twimg.com/tweet_video_thumb/FODDYowXMAM6yfK.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/tweet_video/FODDYowXMAM6yfK.mp4', bitrate=0)])]",BosonProtocol,"Web3’s Commerce Layer  

Join the community ⬇️ 
t.me/bosonprotocol 
discord.gg/QSdtKRaap6",https://pbs.twimg.com/profile_images/1564990961423458309/74l9A-xK_normal.jpg
2022-03-17 10:05:16+00:00,1504398452121382919,1504398452121382919,"😻 As seen on @katyperry at @IHRJingleBall, this stunning #Khoonhooi Mara Gown will be showcased in Portal connected by @BosonProtocol for Metaverse Fashion Week in @decentraland 😻

See you in the metaverse 24-27th March #MVFW https://t.co/G50HauuAbB",64,8,1,en,,BosonProtocol,"Web3’s Commerce Layer  

Join the community ⬇️ 
t.me/bosonprotocol 
discord.gg/QSdtKRaap6",https://pbs.twimg.com/profile_images/1564990961423458309/74l9A-xK_normal.jpg
2022-03-17 03:16:03+00:00,1504295472235794433,1504295472235794433,working on something new #MVFW #digitalfashion ⁦@the_fab_ric_ant⁩ https://t.co/OniMBcZQwm,1,0,0,en,"[Photo(previewUrl='https://pbs.twimg.com/media/FOBUwdVXMAU2FZE?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FOBUwdVXMAU2FZE?format=jpg&name=large')]",torrentbae,"Design and creative leadership @RealityLabs 💿 Mentor @newinc Musings on tech, design, art, fashion, commerce, mood. Prev @away @frogdesign @stinkstudios",https://pbs.twimg.com/profile_images/1500281657043128324/9RNfzbYb_normal.jpg
2022-03-16 23:12:37+00:00,1504234210638573570,1504234210638573570,"Press Advisory for @8sianNFT @8sianmom at the @CryptoExpo22 #MVFW #fashion #nfts 👗👠 See you soon!

For further info, contact: Kyan Yap
kyan@8sian.io
https://t.co/7zNJgkZLRG https://t.co/UmWK6GLqJ1",14,3,0,en,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1504234163389726721/pu/img/-kAa2DL2a000xpxV.jpg', variants=[VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1504234163389726721/pu/pl/hPSpRXxfg2m6rDi8.m3u8?tag=12&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1504234163389726721/pu/vid/720x720/_9HaJU42ok5xnYP7.mp4?tag=12', bitrate=1280000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1504234163389726721/pu/vid/540x540/X2q7Wq-myUmfyct8.mp4?tag=12', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1504234163389726721/pu/vid/320x320/6-aIO0xXnnZPBljp.mp4?tag=12', bitrate=432000)], duration=5.0, views=124)]",creativersesdgs,#DigitalNomads • #CreativeIndustries • #SDGs • #Metaverse,https://pbs.twimg.com/profile_images/1578659222509977600/37rpzNvf_normal.jpg
2022-03-16 22:00:29+00:00,1504216056075800576,1504216056075800576,"Look at the details of ""Roses rouges"" 👀 

4º @decentraland wearable of ""Le Papillon"" collection. 

Who want to see this at the #MVFW? Show some love ❤️ https://t.co/6sOQssTVxy",3,0,0,en,"[Photo(previewUrl='https://pbs.twimg.com/media/FOAMh7uWYAcdOev?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FOAMh7uWYAcdOev?format=jpg&name=large')]",Universelle_io,"NFT consultant specialized in web 3.0 developments.

Business - contact@universelle.io
Discord - discord.gg/qpz85S27F3",https://pbs.twimg.com/profile_images/1438633358951690249/_D8o5Tm3_normal.jpg
2022-03-16 20:58:14+00:00,1504200392070025217,1504200392070025217,"Have you already visited the @shoeuzinft  exhibition in our @decentraland gallery?
#metaverse #dcl #mana #virtualgallery #mvfw #NFTs 

👇
https://t.co/tqsm8daN53 https://t.co/KwyyjJSqup",2,0,0,en,"[Photo(previewUrl='https://pbs.twimg.com/media/FN_-DbIX0AMFYYO?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FN_-DbIX0AMFYYO?format=jpg&name=large')]",Antisecretsoci2,"Metaverse creators guild ⚒️
Curated by @kafcrypto
Visit us in Decentraland 📍
play.decentraland.org/?realm=dg&posi…",https://pbs.twimg.com/profile_images/1434215317115445250/1i_w0Ve-_normal.jpg
2022-03-16 17:52:04+00:00,1504153539894865923,1504153539894865923,"We feel honoured to design the logo for the @decentraland Metaverse Fashion Week. 🔥

#MVFW #NFT #NFTs #DigitalFashion #Fashion https://t.co/nVsWsDYdhb",9,0,0,en,,XRCouture,👾 Wear clothes that don’t exist 👾 | As seen on Wall Street Journal + Forbes😎 | Register for Digital Fashion Masterclass -forms.gle/qBXKE5Bx8Wv2Rc…,https://pbs.twimg.com/profile_images/1311225922779975681/zCgzDJ9P_normal.jpg
2022-03-16 17:50:45+00:00,1504153210738511874,1504153210738511874,"Don't you think @Decentaland's First Metaverse Fashion Week's (MVFW) offcial logo looks aesthetic &amp; luxe?

Surprise! Surprise! We at @XRCouture have had d privilege to design this stunning official logo for MVFW.
A lot of interesting details have gone into the making.
#nfts #nft https://t.co/PP4a7CzHbK",3,1,2,en,"[Photo(previewUrl='https://pbs.twimg.com/media/FN_TQmlVsAQds-U?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FN_TQmlVsAQds-U?format=jpg&name=large')]",subham101,"Founder @XRCouture | Architect | Born on the Metaverse: ask me, how?",https://pbs.twimg.com/profile_images/1504400314153066499/nM5QpWI0_normal.jpg
2022-03-16 17:48:11+00:00,1504152563351842819,1504152563351842819,I cannot wait for Metaverse Fashion Week in DCL! So many incredible wearables submissions coming through! Hoping to make my first @BosonProtocol purchase too! AHHHH!! 💜💜💜💕💕✨✨✨💫💫💫💫  #MVFW #Decentraland #DigitalFashion #digitalidentity https://t.co/SBZ8Q1YiGb,44,5,2,en,"[Gif(thumbnailUrl='https://pbs.twimg.com/tweet_video_thumb/FN_SyDQVgAU1VmE.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/tweet_video/FN_SyDQVgAU1VmE.mp4', bitrate=0)])]",JewDontKnow,It's all in the mind you know... 🧠💜💡✨💫 | #decentraland #web3 #licensing #brands #consumerproducts #retail #fashion #music #nfts #cats #pilates #technology,https://pbs.twimg.com/profile_images/1540451092135153664/HzK49sZ2_normal.jpg
2022-03-16 16:16:19+00:00,1504129445300371459,1504129445300371459,"The dress that @CathyHackl is wearing to #MVFW #Metaverse Fashion Week was designed by Natalie Trevonne-Gross, who is blind. Opportunities for all in the metaverse. 🌟#SMMW22 https://t.co/txlTfkGtKY",6,2,0,en,"[Photo(previewUrl='https://pbs.twimg.com/media/FN-9wgDVEAMBER7?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FN-9wgDVEAMBER7?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FN-9wlYUYAAyfYH?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FN-9wlYUYAAyfYH?format=jpg&name=large')]",VickiTBrown,Senior Social Media Strategist at @BurnsMcDonnell | Viral video of my dog & husband: youtu.be/qg8Fcrs70YY,https://pbs.twimg.com/profile_images/745624683668606976/BDskrTLD_normal.jpg
2022-03-16 16:12:37+00:00,1504128511505747977,1504128511505747977,"the #metaverse has enabled a legally blind designer to create a dress for #MVFW  - @CathyHackl 

Waayyyyy to go Natalie!

#SMMW22 https://t.co/Iotdl0MXcL",1,1,0,en,"[Photo(previewUrl='https://pbs.twimg.com/media/FN-8tVpWUAcygn4?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FN-8tVpWUAcygn4?format=jpg&name=large')]",MayKingTea,The Original #FOMOCreator 🎤Creating buzz & excitement to sell out your next Conference/Festival/Challenge/Webinar/Launch/Event 🟣 #SpacesHost,https://pbs.twimg.com/profile_images/1492169184784039937/O777kQ0H_normal.jpg
2022-03-16 16:11:34+00:00,1504128250594824197,1504128250594824197,"How I #Metaverse ~ @CathyHackl 

She's wearing a dress by Nessa who is legally blind.

New opportunities for more people!

#MVFW #fashionweek #SMMW22 #NFT #socialmedia #marketing #martech https://t.co/KoCt3tfkeJ",2,0,0,en,"[Photo(previewUrl='https://pbs.twimg.com/media/FN-8qhPVsAMeZYk?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FN-8qhPVsAMeZYk?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FN-8q6eVgAQ79xo?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FN-8q6eVgAQ79xo?format=jpg&name=large')]",ZenYinger,"CEO ZenSocial. #Influencer #BrandStrategist
#ContentMarketing #B2Bmarketing #SocialMedia 4 #CyberSecurity #Tech #AI  & #TopExes.❤ @womensadvocacy! #Tech4Good 🙌",https://pbs.twimg.com/profile_images/1561132169053052928/EfktR8iY_normal.jpg
2022-03-16 16:10:53+00:00,1504128075688132608,1504128075688132608,"The Nessa Dress - what @CathyHackl will be wearing to #MVFW. 

#SMMW22 #metaverse #Web3 https://t.co/imgGOK383V",0,0,0,en,"[Photo(previewUrl='https://pbs.twimg.com/media/FN-8gvLVgAMOO6W?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FN-8gvLVgAMOO6W?format=jpg&name=large')]",AndreaTheoJohn,"Formerly Smith. Running @theadsagency, writing as @adsmithwrites | Dog mom to Millie, Vanilli and the #SilkyMalti Pups! #ContentCreator #the40yearoldbride",https://pbs.twimg.com/profile_images/1536778141640925185/5sCuATKr_normal.jpg
2022-03-16 16:09:53+00:00,1504127827133624320,1504127827133624320,"Cathy was recently asked by Metaverse Fashion Week to be the chair. #MVFW - happening next week. Big brands are being a part of this. It's a virtual event that's real and happening. Tons of media and excitement around it. 

- @CathyHackl #SMMW22",0,0,0,en,,AndreaTheoJohn,"Formerly Smith. Running @theadsagency, writing as @adsmithwrites | Dog mom to Millie, Vanilli and the #SilkyMalti Pups! #ContentCreator #the40yearoldbride",https://pbs.twimg.com/profile_images/1536778141640925185/5sCuATKr_normal.jpg
2022-03-16 16:00:40+00:00,1504125505469046791,1504125505469046791,"LET'S GET READY!

#ARCADIA Chapter VIII - @decentraland #MVFW'✨ Join us to set-up your digital identity!

Co-hosted by @bon_flavia and @pedroguez__ .

MARCH 17, 8PM CET

ATTEND HERE: https://t.co/eRSL0eLPdV https://t.co/tIRA3ymowC",24,6,0,en,"[Photo(previewUrl='https://pbs.twimg.com/media/FN-6LODWQAYVvvV?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FN-6LODWQAYVvvV?format=jpg&name=large')]",thefabricant,"World’s First Digital-Only Fashion House ✦ Co-Create, Trade, AR + Metaverse Wearables ✦ WHOLELAND Waitlist is open!
↳ thefabricant.com/wholeland",https://pbs.twimg.com/profile_images/1453339374100287499/SPB_1jEN_normal.jpg
2022-03-16 15:09:41+00:00,1504112674518364178,1504112674518364178,"Guess whose logo is in the background? 😎

In Picture: @XeniaJoost, @T_Hippieee, @PUYifan2, @gulia_gulnara, @Klaws_Design, &amp; SCSsubconsious 🚀 

#NFT #NFTs #NFTCommunity #NFTCollection #MVFW https://t.co/dwNt2yANae",5,0,1,en,"[Photo(previewUrl='https://pbs.twimg.com/media/FN-ugI5UYAsjo28?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FN-ugI5UYAsjo28?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FN-ugYRVIAs8q5u?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FN-ugYRVIAs8q5u?format=jpg&name=large')]",XRCouture,👾 Wear clothes that don’t exist 👾 | As seen on Wall Street Journal + Forbes😎 | Register for Digital Fashion Masterclass -forms.gle/qBXKE5Bx8Wv2Rc…,https://pbs.twimg.com/profile_images/1311225922779975681/zCgzDJ9P_normal.jpg
2022-03-16 14:50:39+00:00,1504107884543676425,1504107884543676425,I don't think you guys are ready for this 🚀 8 more days!!! #shopcider #MVFW,4,0,1,en,,ShopCider,🛍 25% Off Everything👇,https://pbs.twimg.com/profile_images/1592479856868163584/w94b_b6h_normal.jpg
2022-03-16 14:39:36+00:00,1504105105875906567,1504105105875906567,"🟣Dragon City #MVFW🔵 Dazzle 🟡

We are honored to have #Dazzle join the #MVFW as our lead sponsor. Founded in Shanghai, 2002, Dazzle will shine on the international stage through extraordinary creativity, artistry in style, and wonderful experiences. 

🌐https://t.co/vneZnpQVOg https://t.co/iYSzKrck4o",7,4,0,en,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1504104666245656579/pu/img/Tm9zHaUxRjMMJewc.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1504104666245656579/pu/vid/480x270/H1-TqA9YVbJqsh3Y.mp4?tag=12', bitrate=256000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1504104666245656579/pu/vid/640x360/FIhbbUYbaUoKvWOW.mp4?tag=12', bitrate=832000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1504104666245656579/pu/pl/dxY4NfkMVus91dXr.m3u8?tag=12&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1504104666245656579/pu/vid/1280x720/pyy1gBQKdvNWYwHb.mp4?tag=12', bitrate=2176000)], duration=19.0, views=167)]",DragonCityIO,"A large-scale cultural Metaverse community @decentraland, 
built by @MetaverseLabs, 
powered by @dragondao_

Join us: dsc.gg/dragoncity",https://pbs.twimg.com/profile_images/1367452060912807941/AV20wemf_normal.jpg
2022-03-16 14:03:17+00:00,1504095965875163137,1504095965875163137,"One of the most polluting industries is clothing. Digital fashion will change that. And there are still people who say that crypto is bad for the planet...😅

#mvfw #FashionWeek #decentraland #NFTs #digitalfashion #metaverse #NFTCommmunity #crypto #eth #btc",10,2,4,en,,kafcrypto,Web3 educator / DAO Contributor @Unlockd_Finance 🔑 @banklessDAO 🏛  @krausehouseDAO 🏀,https://pbs.twimg.com/profile_images/1584912522519478272/8t0epYnM_normal.jpg
2022-03-16 13:38:42+00:00,1504089778958090245,1504089778958090245,All systems go! So so so ready for MVFW! https://t.co/aQTEoxWAoy,4,0,0,en,,VictoriaMay_,"Content Director ✏️ | Marketing 📣 | Web3 🌐 | Metaverse Citizen 👽 | 

@AllStarsWomen @diamondhandbag @tropee_nft 

Own views",https://pbs.twimg.com/profile_images/1600423842530336768/9Deb9JvD_normal.jpg
2022-03-16 13:34:12+00:00,1504088647884226569,1504088647884226569,#MVFWV mvfw.eth to showcase various brands’ wearables - brandname.mvfw.eth https://t.co/zZQHPiBgGs https://t.co/u9fB6clnn7,1,0,0,en,"[Photo(previewUrl='https://pbs.twimg.com/media/FN-Yp0pXsAkfVZI?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FN-Yp0pXsAkfVZI?format=jpg&name=large')]",dinar_afro,High Level Observer. Builder. #ENS #ETH #BTC #DeFi #Digitalidentity,https://pbs.twimg.com/profile_images/1588861083590139904/YCA3_EeP_normal.jpg
2022-03-16 13:29:19+00:00,1504087418877919233,1504087418877919233,"1/🖼️We would like to announce our official partnerships with @royalselangor, @stonedandco, Rafflesia &amp; Khoon Hooi and finally reveal the stunning collaboration pieces that our teams have labored on over the past few months!

#MVFW #metaverse #nft #8SIAN1ETH https://t.co/MZQsIweg71",139,62,8,en,"[Photo(previewUrl='https://pbs.twimg.com/media/FN-T2SoaUAAxtHC?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FN-T2SoaUAAxtHC?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FN-T4YtaQAU-8OJ?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FN-T4YtaQAU-8OJ?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FN-T5DQacAENxPF?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FN-T5DQacAENxPF?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FN-T5uAaAAYtPbb?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FN-T5uAaAAYtPbb?format=jpg&name=large')]",8sianNFT,Representing Asia. Building towards establishing #8SIAN as a Global IP through partnerships with world-renowned companies. Latest collab: #Uniqlo | @8consultant,https://pbs.twimg.com/profile_images/1603675743384670208/LMcXb1u9_normal.jpg
2022-03-16 13:18:50+00:00,1504084777951182854,1504084777951182854,"More than 75% of our pre-sale collection is sold. ⚡

If you wanna be a part of the community and take the best dress for the #MVFW, 

Get one from https://t.co/nr7OviC8Hp today! 🚀

#presale #WAGMI #NFT #NFTs #NFTCommunity #NFTCollection #Metaverse #Fashion",16,1,1,en,,XRCouture,👾 Wear clothes that don’t exist 👾 | As seen on Wall Street Journal + Forbes😎 | Register for Digital Fashion Masterclass -forms.gle/qBXKE5Bx8Wv2Rc…,https://pbs.twimg.com/profile_images/1311225922779975681/zCgzDJ9P_normal.jpg
2022-03-16 10:33:27+00:00,1504043159055130627,1504043159055130627,For everyone who just has to try on everything before they buy it @decentraland has you covered. . . #mvfw #FashionWeek #changing #Wearables #fashion #tryiton https://t.co/jkNEMsVxAZ,0,0,0,en,,digitrapperz,"Crypto| Web3 | Fintech | DeFi | Metaverse 
Bringing Hip Hop experiences to decentraland. All support appreciated
0x49E27424563b5D8458DB928CBcaa2AB31CFD771b",https://pbs.twimg.com/profile_images/1488140211590676480/_Mtm33S7_normal.jpg
2022-03-16 05:35:32+00:00,1503968187603632130,1503968187603632130,"Guess where we'll show up👀
@decentraland @MetaverseLabs 

#Decentraland #Metamotive #NFTdrop #NFTs #NFTCommmunity #3D #fashion #MVFW https://t.co/Ca1RysMWk6",27,7,4,en,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1503966998577164290/pu/img/6nMg1g-pYb5Zgawn.jpg', variants=[VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1503966998577164290/pu/pl/N_Y1_4Mq64CDnRpa.m3u8?tag=12&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1503966998577164290/pu/vid/1080x576/5X9Ek7LIiHwDeTkb.mp4?tag=12', bitrate=2176000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1503966998577164290/pu/vid/674x360/jaOrU3CZw_l0_1Hg.mp4?tag=12', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1503966998577164290/pu/vid/506x270/Ba1sPYnhhEHqmN6F.mp4?tag=12', bitrate=256000)], duration=9.36, views=363)]",Metamotive,"◼️ @AllinLab
Unique 3D digital vehicles directly from the vision of car designers into the metaverse.
Opensea: bit.ly/3uV3yIw",https://pbs.twimg.com/profile_images/1482725467761573889/SvhNgUtw_normal.jpg
2022-03-16 02:56:00+00:00,1503928038945599488,1503928038945599488,"🚨Call for #wearable creators🚨
Great opportunity to win 
🪙 #MANA, 
🎨1/1 #NFT, 
and connect with 🤝#metaverse communities!

#MFDC2022 #MVFW #Decentraland #fashionnft https://t.co/gXBnsli0yr",8,3,0,en,,DragonCityIO,"A large-scale cultural Metaverse community @decentraland, 
built by @MetaverseLabs, 
powered by @dragondao_

Join us: dsc.gg/dragoncity",https://pbs.twimg.com/profile_images/1367452060912807941/AV20wemf_normal.jpg
